branch,order_id,order_dt,category,menu,sweet_level,price,cost,qty,revenue,gross_profit,gross_margin,trans_type,payment,gender,membership,member_id,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat,date,day_name,iso_week_number
alpha,alpha034442,23/1/2024 14:48:00,bakery,Cheesecake,,120,72,3,360,144,0.4,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,8.32101199,long,23/1/2024,Tuesday,4
alpha,alpha034443,23/1/2024 14:51:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.618222211,short,23/1/2024,Tuesday,4
alpha,alpha034443,23/1/2024 14:51:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.618222211,short,23/1/2024,Tuesday,4
alpha,alpha034444,23/1/2024 15:01:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,M,FALSE,,afternoon,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034445,23/1/2024 15:04:00,coffee,Espresso,1,55,20.35,1,55,34.65,0.63,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,2.30371695,short,23/1/2024,Tuesday,4
alpha,alpha034446,23/1/2024 15:06:00,coffee,Latte,0.5,65,27.95,2,130,74.1,0.57,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.490918722,moderate,23/1/2024,Tuesday,4
alpha,alpha034446,23/1/2024 15:06:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.490918722,moderate,23/1/2024,Tuesday,4
alpha,alpha034447,23/1/2024 15:08:00,coffee,Iced Latte,0,65,22.75,2,130,84.5,0.65,eat in,credit card,M,TRUE,61,afternoon,FALSE,FALSE,6.343335027,moderate,23/1/2024,Tuesday,4
alpha,alpha034447,23/1/2024 15:08:00,bakery,Donut,,40,12,2,80,56,0.7,eat in,credit card,M,TRUE,61,afternoon,FALSE,FALSE,6.343335027,moderate,23/1/2024,Tuesday,4
alpha,alpha034448,23/1/2024 15:09:00,coffee,Nitro Flat White,1,155,74.4,2,310,161.2,0.52,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.915577138,short,23/1/2024,Tuesday,4
alpha,alpha034448,23/1/2024 15:09:00,bakery,Croissant,,85,46.75,2,170,76.5,0.45,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,4.915577138,short,23/1/2024,Tuesday,4
alpha,alpha034449,23/1/2024 15:13:00,coffee,Iced Americano,0.5,45,13.5,1,45,31.5,0.7,eat in,credit card,F,TRUE,889,afternoon,FALSE,FALSE,6.307565839,moderate,23/1/2024,Tuesday,4
alpha,alpha034449,23/1/2024 15:13:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,credit card,F,TRUE,889,afternoon,FALSE,FALSE,6.307565839,moderate,23/1/2024,Tuesday,4
alpha,alpha034450,23/1/2024 15:19:00,smoothie,Mango Smoothie,0.5,90,31.5,2,180,117,0.65,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,9.198351824,long,23/1/2024,Tuesday,4
alpha,alpha034450,23/1/2024 15:19:00,bakery,Sandwich,,80,28,2,160,104,0.65,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,9.198351824,long,23/1/2024,Tuesday,4
alpha,alpha034451,23/1/2024 15:20:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,M,TRUE,1689,afternoon,FALSE,FALSE,9.19808497,long,23/1/2024,Tuesday,4
alpha,alpha034451,23/1/2024 15:20:00,coffee,Mocha Cold Brew,0,165,79.2,1,165,85.8,0.52,to go,credit card,M,TRUE,1689,afternoon,FALSE,FALSE,9.19808497,long,23/1/2024,Tuesday,4
alpha,alpha034452,23/1/2024 15:25:00,coffee,Latte,0.25,65,27.95,2,130,74.1,0.57,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,3.014745386,short,23/1/2024,Tuesday,4
alpha,alpha034453,23/1/2024 15:36:00,coffee,Iced Americano,0.5,45,13.5,2,90,63,0.7,to go,cash,F,TRUE,1659,afternoon,FALSE,FALSE,3.647943819,short,23/1/2024,Tuesday,4
alpha,alpha034454,23/1/2024 15:39:00,coffee,Latte,0,65,27.95,2,130,74.1,0.57,delivery,cash,M,TRUE,,afternoon,FALSE,FALSE,8.095452096,long,23/1/2024,Tuesday,4
alpha,alpha034454,23/1/2024 15:39:00,coffee,Iced Americano,0.5,45,13.5,1,45,31.5,0.7,delivery,cash,M,TRUE,,afternoon,FALSE,FALSE,8.095452096,long,23/1/2024,Tuesday,4
alpha,alpha034455,23/1/2024 15:43:00,coffee,Americano,0.25,45,14.4,4,180,122.4,0.68,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,7.401221723,moderate,23/1/2024,Tuesday,4
alpha,alpha034456,23/1/2024 15:44:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.654480879,moderate,23/1/2024,Tuesday,4
alpha,alpha034456,23/1/2024 15:44:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,6.654480879,moderate,23/1/2024,Tuesday,4
alpha,alpha034457,23/1/2024 15:48:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,M,TRUE,869,afternoon,FALSE,FALSE,7.178570642,moderate,23/1/2024,Tuesday,4
alpha,alpha034457,23/1/2024 15:48:00,coffee,Iced Americano,0.75,45,13.5,1,45,31.5,0.7,to go,credit card,M,TRUE,869,afternoon,FALSE,FALSE,7.178570642,moderate,23/1/2024,Tuesday,4
alpha,alpha034458,23/1/2024 15:53:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,mobile,M,FALSE,,afternoon,FALSE,FALSE,3.636616074,short,23/1/2024,Tuesday,4
alpha,alpha034459,23/1/2024 15:55:00,bakery,Muffin,,60,27,2,120,66,0.55,eat in,credit card,F,TRUE,842,afternoon,FALSE,FALSE,8.292625385,long,23/1/2024,Tuesday,4
alpha,alpha034459,23/1/2024 15:55:00,tea,Yuzu Tea,0.5,70,24.5,2,140,91,0.65,eat in,credit card,F,TRUE,842,afternoon,FALSE,FALSE,8.292625385,long,23/1/2024,Tuesday,4
alpha,alpha034460,23/1/2024 15:57:00,tea,Thai Tea,0,70,17.5,1,70,52.5,0.75,to go,cash,M,FALSE,,afternoon,FALSE,FALSE,4.281018419,short,23/1/2024,Tuesday,4
alpha,alpha034461,23/1/2024 15:59:00,coffee,Mocha,1,70,30.1,1,70,39.9,0.57,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,3.585814781,short,23/1/2024,Tuesday,4
alpha,alpha034462,23/1/2024 16:01:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,M,TRUE,875,afternoon,FALSE,FALSE,7.255580431,moderate,23/1/2024,Tuesday,4
alpha,alpha034462,23/1/2024 16:01:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,M,TRUE,875,afternoon,FALSE,FALSE,7.255580431,moderate,23/1/2024,Tuesday,4
alpha,alpha034463,23/1/2024 16:05:00,coffee,Nitro Flat White,1,155,74.4,1,155,80.6,0.52,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,2.260643317,short,23/1/2024,Tuesday,4
alpha,alpha034464,23/1/2024 16:08:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,eat in,mobile,M,TRUE,19,afternoon,FALSE,FALSE,3.304490134,short,23/1/2024,Tuesday,4
alpha,alpha034465,23/1/2024 16:09:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,TRUE,1699,afternoon,FALSE,FALSE,12.61817993,very long,23/1/2024,Tuesday,4
alpha,alpha034465,23/1/2024 16:09:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,eat in,mobile,M,TRUE,1699,afternoon,FALSE,FALSE,12.61817993,very long,23/1/2024,Tuesday,4
alpha,alpha034465,23/1/2024 16:09:00,coffee,Espresso,0.25,55,20.35,2,110,69.3,0.63,eat in,credit card,M,FALSE,,afternoon,FALSE,FALSE,12.61817993,very long,23/1/2024,Tuesday,4
alpha,alpha034465,23/1/2024 16:09:00,bakery,Donut,,40,12,2,80,56,0.7,eat in,credit card,M,FALSE,,afternoon,FALSE,FALSE,12.61817993,very long,23/1/2024,Tuesday,4
alpha,alpha034466,23/1/2024 16:31:00,coffee,Iced Americano,0.25,45,13.5,2,90,63,0.7,eat in,mobile,F,TRUE,1679,afternoon,FALSE,FALSE,4.255890531,short,23/1/2024,Tuesday,4
alpha,alpha034467,23/1/2024 16:35:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034468,23/1/2024 16:36:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,2.805823443,short,23/1/2024,Tuesday,4
alpha,alpha034469,23/1/2024 16:51:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,5.799620556,moderate,23/1/2024,Tuesday,4
alpha,alpha034469,23/1/2024 16:51:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,5.799620556,moderate,23/1/2024,Tuesday,4
alpha,alpha034470,23/1/2024 16:53:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,mobile,M,TRUE,36,afternoon,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034471,23/1/2024 16:59:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,to go,mobile,M,FALSE,,afternoon,FALSE,FALSE,3.859383418,short,23/1/2024,Tuesday,4
alpha,alpha034472,23/1/2024 17:11:00,coffee,Cappuccino,0,75,27.75,1,75,47.25,0.63,eat in,credit card,M,TRUE,896,evening,FALSE,FALSE,4.307656311,short,23/1/2024,Tuesday,4
alpha,alpha034473,23/1/2024 17:22:00,coffee,Espresso,1,55,20.35,1,55,34.65,0.63,to go,credit card,M,TRUE,846,evening,FALSE,FALSE,2.445648261,short,23/1/2024,Tuesday,4
alpha,alpha034474,23/1/2024 17:27:00,coffee,Cappuccino,0.75,75,27.75,1,75,47.25,0.63,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,7.880935719,moderate,23/1/2024,Tuesday,4
alpha,alpha034474,23/1/2024 17:27:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,7.880935719,moderate,23/1/2024,Tuesday,4
alpha,alpha034475,23/1/2024 17:33:00,tea,Black Tea,0.5,40,8,2,80,64,0.8,delivery,mobile,F,TRUE,893,evening,FALSE,FALSE,6.152200275,moderate,23/1/2024,Tuesday,4
alpha,alpha034475,23/1/2024 17:33:00,smoothie,Watermelon Smoothie,0,75,30,1,75,45,0.6,delivery,mobile,F,TRUE,893,evening,FALSE,FALSE,6.152200275,moderate,23/1/2024,Tuesday,4
alpha,alpha034476,23/1/2024 17:56:00,tea,Green Tea,1,65,24.7,1,65,40.3,0.62,to go,mobile,M,TRUE,1678,evening,FALSE,FALSE,2.750842502,short,23/1/2024,Tuesday,4
alpha,alpha034477,23/1/2024 18:01:00,coffee,Espresso,0,55,20.35,3,165,103.95,0.63,eat in,credit card,F,TRUE,,evening,FALSE,FALSE,5.016971956,moderate,23/1/2024,Tuesday,4
alpha,alpha034478,23/1/2024 18:06:00,coffee,Espresso,0.5,55,20.35,1,55,34.65,0.63,eat in,mobile,M,TRUE,53,evening,FALSE,FALSE,2.819642175,short,23/1/2024,Tuesday,4
alpha,alpha034479,23/1/2024 18:09:00,coffee,Nitro Flat White,0.25,155,74.4,3,465,241.8,0.52,to go,mobile,M,FALSE,,evening,FALSE,FALSE,5.92804569,moderate,23/1/2024,Tuesday,4
alpha,alpha034480,23/1/2024 18:12:00,tea,Yuzu Tea,0.75,70,24.5,1,70,45.5,0.65,to go,credit card,M,FALSE,,evening,FALSE,FALSE,2.580947257,short,23/1/2024,Tuesday,4
alpha,alpha034481,23/1/2024 18:16:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,mobile,M,FALSE,,evening,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034482,23/1/2024 18:29:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,M,TRUE,52,evening,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034483,23/1/2024 18:32:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,credit card,M,TRUE,900,evening,FALSE,FALSE,4.446784724,short,23/1/2024,Tuesday,4
alpha,alpha034484,23/1/2024 18:48:00,bakery,Donut,,40,12,3,120,84,0.7,delivery,cash,M,FALSE,,evening,FALSE,FALSE,21.36792231,very long,23/1/2024,Tuesday,4
alpha,alpha034484,23/1/2024 18:48:00,tea,Yuzu Tea,0,70,24.5,1,70,45.5,0.65,delivery,cash,M,FALSE,,evening,FALSE,FALSE,21.36792231,very long,23/1/2024,Tuesday,4
alpha,alpha034484,23/1/2024 18:48:00,coffee,Iced Latte,0,65,22.75,3,195,126.75,0.65,delivery,cash,M,FALSE,,evening,FALSE,FALSE,21.36792231,very long,23/1/2024,Tuesday,4
alpha,alpha034485,23/1/2024 18:50:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,mobile,M,TRUE,1651,evening,FALSE,FALSE,3.0360647,short,23/1/2024,Tuesday,4
alpha,alpha034486,23/1/2024 18:56:00,coffee,Latte,0.5,65,27.95,1,65,37.05,0.57,to go,credit card,F,FALSE,,evening,FALSE,FALSE,2.78648872,short,23/1/2024,Tuesday,4
alpha,alpha034487,23/1/2024 19:24:00,smoothie,Watermelon Smoothie,0.5,75,30,1,75,45,0.6,eat in,mobile,M,TRUE,844,evening,FALSE,FALSE,1.921100353,very short,23/1/2024,Tuesday,4
alpha,alpha034488,23/1/2024 19:41:00,coffee,Mocha Cold Brew,0.5,165,79.2,1,165,85.8,0.52,to go,credit card,F,FALSE,,evening,FALSE,FALSE,5.51375167,moderate,23/1/2024,Tuesday,4
alpha,alpha034489,23/1/2024 19:51:00,coffee,Nitro Flat White,0.5,155,74.4,2,310,161.2,0.52,eat in,mobile,F,TRUE,1628,evening,FALSE,FALSE,3.732398706,short,23/1/2024,Tuesday,4
alpha,alpha034490,23/1/2024 19:57:00,coffee,Nitro Flat White,0.25,155,74.4,2,310,161.2,0.52,to go,credit card,F,TRUE,1669,evening,FALSE,FALSE,6.977731707,moderate,23/1/2024,Tuesday,4
alpha,alpha034490,23/1/2024 19:57:00,coffee,Espresso,0.25,55,20.35,3,165,103.95,0.63,to go,mobile,F,FALSE,,evening,FALSE,FALSE,6.977731707,moderate,23/1/2024,Tuesday,4
alpha,alpha034491,23/1/2024 20:07:00,smoothie,Watermelon Smoothie,0.75,75,30,1,75,45,0.6,to go,mobile,F,TRUE,870,night,FALSE,FALSE,2.35220329,short,23/1/2024,Tuesday,4
alpha,alpha034492,23/1/2024 20:11:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,M,FALSE,,night,FALSE,FALSE,5.222389394,moderate,23/1/2024,Tuesday,4
alpha,alpha034492,23/1/2024 20:11:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,mobile,M,FALSE,,night,FALSE,FALSE,5.222389394,moderate,23/1/2024,Tuesday,4
alpha,alpha034493,23/1/2024 20:14:00,coffee,Cappuccino,0.75,75,27.75,2,150,94.5,0.63,to go,cash,M,FALSE,,night,FALSE,FALSE,3.449703074,short,23/1/2024,Tuesday,4
alpha,alpha034494,23/1/2024 20:30:00,smoothie,Watermelon Smoothie,1,75,30,2,150,90,0.6,eat in,mobile,F,FALSE,,night,FALSE,FALSE,2.520103118,short,23/1/2024,Tuesday,4
alpha,alpha034495,23/1/2024 20:33:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,mobile,F,FALSE,,night,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034496,23/1/2024 20:35:00,tea,Black Tea,0,40,8,2,80,64,0.8,eat in,mobile,F,FALSE,,night,FALSE,FALSE,2.473481019,short,23/1/2024,Tuesday,4
alpha,alpha034497,23/1/2024 20:37:00,coffee,Mocha Cold Brew,0.5,165,79.2,1,165,85.8,0.52,eat in,mobile,M,FALSE,,night,FALSE,FALSE,2.493797779,short,23/1/2024,Tuesday,4
alpha,alpha034498,23/1/2024 20:55:00,tea,Black Tea,0.5,40,8,1,40,32,0.8,to go,cash,F,FALSE,,night,FALSE,FALSE,3.231150431,short,23/1/2024,Tuesday,4
alpha,alpha034499,23/1/2024 21:55:00,smoothie,Mango Smoothie,0,90,31.5,5,450,292.5,0.65,delivery,mobile,M,FALSE,,night,FALSE,FALSE,16.3098647,very long,23/1/2024,Tuesday,4
alpha,alpha034499,23/1/2024 21:55:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,mobile,M,FALSE,,night,FALSE,FALSE,16.3098647,very long,23/1/2024,Tuesday,4
alpha,alpha034499,23/1/2024 21:55:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,mobile,M,FALSE,,night,FALSE,FALSE,16.3098647,very long,23/1/2024,Tuesday,4
alpha,alpha034500,24/1/2024 7:27:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,F,TRUE,897,morning,FALSE,FALSE,6.386136179,moderate,24/1/2024,Wednesday,4
alpha,alpha034500,24/1/2024 7:27:00,coffee,Mocha,0.5,70,30.1,1,70,39.9,0.57,to go,credit card,F,TRUE,897,morning,FALSE,FALSE,6.386136179,moderate,24/1/2024,Wednesday,4
alpha,alpha034501,24/1/2024 7:56:00,bakery,Sandwich,,80,28,1,80,52,0.65,delivery,mobile,M,TRUE,55,morning,FALSE,FALSE,9.867891201,long,24/1/2024,Wednesday,4
alpha,alpha034501,24/1/2024 7:56:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,delivery,mobile,M,TRUE,55,morning,FALSE,FALSE,9.867891201,long,24/1/2024,Wednesday,4
alpha,alpha034502,24/1/2024 8:08:00,coffee,Iced Americano,1,45,13.5,1,45,31.5,0.7,to go,credit card,M,FALSE,,morning,FALSE,FALSE,9.137722709,long,24/1/2024,Wednesday,4
alpha,alpha034502,24/1/2024 8:08:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,M,FALSE,,morning,FALSE,FALSE,9.137722709,long,24/1/2024,Wednesday,4
alpha,alpha034503,24/1/2024 8:10:00,coffee,Nitro Flat White,0.75,155,74.4,3,465,241.8,0.52,to go,credit card,M,FALSE,,morning,FALSE,FALSE,4.839401969,short,24/1/2024,Wednesday,4
alpha,alpha034504,24/1/2024 8:13:00,coffee,Latte,0,65,27.95,1,65,37.05,0.57,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,1.605216914,very short,24/1/2024,Wednesday,4
alpha,alpha034505,24/1/2024 8:14:00,bakery,Donut,,40,12,3,120,84,0.7,to go,mobile,F,FALSE,,morning,FALSE,FALSE,14.12337266,very long,24/1/2024,Wednesday,4
alpha,alpha034505,24/1/2024 8:14:00,smoothie,Strawberry Smoothie,0,85,25.5,3,255,178.5,0.7,to go,cash,M,FALSE,,morning,FALSE,FALSE,14.12337266,very long,24/1/2024,Wednesday,4
alpha,alpha034506,24/1/2024 8:36:00,tea,Black Tea,0,40,8,2,80,64,0.8,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,2.216349805,short,24/1/2024,Wednesday,4
alpha,alpha034507,24/1/2024 8:57:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,to go,cash,M,TRUE,873,morning,FALSE,FALSE,5.79868313,moderate,24/1/2024,Wednesday,4
alpha,alpha034508,24/1/2024 9:50:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,cash,M,FALSE,,morning,FALSE,FALSE,3.967665599,short,24/1/2024,Wednesday,4
alpha,alpha034509,24/1/2024 9:51:00,smoothie,Watermelon Smoothie,0.25,75,30,3,225,135,0.6,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,5.590658334,moderate,24/1/2024,Wednesday,4
alpha,alpha034510,24/1/2024 9:58:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,3.761426264,short,24/1/2024,Wednesday,4
alpha,alpha034511,24/1/2024 9:59:00,coffee,Cappuccino,0,75,27.75,4,300,189,0.63,to go,mobile,F,TRUE,1670,morning,FALSE,FALSE,7.791297452,moderate,24/1/2024,Wednesday,4
alpha,alpha034512,24/1/2024 10:01:00,coffee,Iced Latte,0.75,65,22.75,2,130,84.5,0.65,delivery,mobile,F,TRUE,1627,morning,FALSE,FALSE,9.010628366,long,24/1/2024,Wednesday,4
alpha,alpha034512,24/1/2024 10:01:00,bakery,Donut,,40,12,2,80,56,0.7,delivery,mobile,F,TRUE,1627,morning,FALSE,FALSE,9.010628366,long,24/1/2024,Wednesday,4
alpha,alpha034512,24/1/2024 10:01:00,tea,Bubble Tea,0.5,70,17.5,2,140,105,0.75,delivery,mobile,F,TRUE,1627,morning,FALSE,FALSE,9.010628366,long,24/1/2024,Wednesday,4
alpha,alpha034513,24/1/2024 10:03:00,coffee,Mocha,0.25,70,30.1,1,70,39.9,0.57,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,9.577832388,long,24/1/2024,Wednesday,4
alpha,alpha034513,24/1/2024 10:03:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,9.577832388,long,24/1/2024,Wednesday,4
alpha,alpha034514,24/1/2024 10:05:00,smoothie,Strawberry Smoothie,0,85,25.5,2,170,119,0.7,eat in,credit card,F,TRUE,898,morning,FALSE,FALSE,2.962420961,short,24/1/2024,Wednesday,4
alpha,alpha034515,24/1/2024 10:06:00,tea,Green Tea,0.75,65,24.7,1,65,40.3,0.62,to go,mobile,F,TRUE,884,morning,FALSE,FALSE,6.405109834,moderate,24/1/2024,Wednesday,4
alpha,alpha034515,24/1/2024 10:06:00,coffee,Mocha,0,70,30.1,1,70,39.9,0.57,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,6.405109834,moderate,24/1/2024,Wednesday,4
alpha,alpha034516,24/1/2024 10:14:00,tea,Thai Tea,0.5,70,17.5,1,70,52.5,0.75,to go,credit card,F,FALSE,,morning,FALSE,FALSE,4.094675109,short,24/1/2024,Wednesday,4
alpha,alpha034517,24/1/2024 10:20:00,coffee,Mocha,0.5,70,30.1,2,140,79.8,0.57,eat in,credit card,M,TRUE,849,morning,FALSE,FALSE,4.372225652,short,24/1/2024,Wednesday,4
alpha,alpha034518,24/1/2024 10:31:00,tea,Green Tea,1,65,24.7,1,65,40.3,0.62,to go,mobile,F,TRUE,883,morning,FALSE,FALSE,2.493463932,short,24/1/2024,Wednesday,4
alpha,alpha034519,24/1/2024 10:37:00,smoothie,Watermelon Smoothie,0.25,75,30,2,150,90,0.6,to go,mobile,F,FALSE,,morning,FALSE,FALSE,2.278634775,short,24/1/2024,Wednesday,4
alpha,alpha034520,24/1/2024 10:42:00,smoothie,Strawberry Smoothie,0,85,25.5,1,85,59.5,0.7,to go,credit card,F,FALSE,,morning,FALSE,FALSE,2.73144454,short,24/1/2024,Wednesday,4
alpha,alpha034521,24/1/2024 10:44:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,F,TRUE,1696,morning,FALSE,FALSE,3.024236781,short,24/1/2024,Wednesday,4
alpha,alpha034522,24/1/2024 10:52:00,bakery,Donut,,40,12,3,120,84,0.7,to go,credit card,M,FALSE,,morning,FALSE,FALSE,12.69182639,very long,24/1/2024,Wednesday,4
alpha,alpha034522,24/1/2024 10:52:00,coffee,Iced Latte,0.25,65,22.75,3,195,126.75,0.65,to go,credit card,M,FALSE,,morning,FALSE,FALSE,12.69182639,very long,24/1/2024,Wednesday,4
alpha,alpha034523,24/1/2024 11:01:00,bakery,Cheesecake,,120,72,2,240,96,0.4,eat in,mobile,F,FALSE,,noon,FALSE,FALSE,2.462070017,short,24/1/2024,Wednesday,4
alpha,alpha034524,24/1/2024 11:09:00,tea,Thai Tea,0.75,70,17.5,2,140,105,0.75,to go,mobile,M,FALSE,,noon,FALSE,FALSE,1.977453072,very short,24/1/2024,Wednesday,4
alpha,alpha034525,24/1/2024 11:44:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,M,FALSE,,noon,FALSE,FALSE,13.51623213,very long,24/1/2024,Wednesday,4
alpha,alpha034525,24/1/2024 11:44:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,eat in,mobile,M,FALSE,,noon,FALSE,FALSE,13.51623213,very long,24/1/2024,Wednesday,4
alpha,alpha034526,24/1/2024 11:45:00,bakery,Muffin,,60,27,3,180,99,0.55,to go,mobile,M,FALSE,,noon,FALSE,FALSE,17.48641844,very long,24/1/2024,Wednesday,4
alpha,alpha034526,24/1/2024 11:45:00,smoothie,Kiwi Smoothie,0.25,90,40.5,3,270,148.5,0.55,to go,mobile,M,FALSE,,noon,FALSE,FALSE,17.48641844,very long,24/1/2024,Wednesday,4
alpha,alpha034527,24/1/2024 11:46:00,smoothie,Kiwi Smoothie,0.75,90,40.5,3,270,148.5,0.55,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,5.053705916,moderate,24/1/2024,Wednesday,4
alpha,alpha034528,24/1/2024 11:47:00,bakery,Cheesecake,,120,72,1,120,48,0.4,to go,mobile,F,TRUE,23,noon,FALSE,FALSE,2.733280187,short,24/1/2024,Wednesday,4
alpha,alpha034529,24/1/2024 11:56:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,eat in,credit card,M,TRUE,55,noon,FALSE,FALSE,9.779178586,long,24/1/2024,Wednesday,4
alpha,alpha034529,24/1/2024 11:56:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,eat in,credit card,M,TRUE,55,noon,FALSE,FALSE,9.779178586,long,24/1/2024,Wednesday,4
alpha,alpha034530,24/1/2024 12:01:00,tea,Thai Tea,0.5,70,17.5,1,70,52.5,0.75,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,15.40314031,very long,24/1/2024,Wednesday,4
alpha,alpha034530,24/1/2024 12:01:00,tea,Bubble Tea,0,70,17.5,4,280,210,0.75,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,15.40314031,very long,24/1/2024,Wednesday,4
alpha,alpha034531,24/1/2024 12:04:00,tea,Thai Tea,0.75,70,17.5,2,140,105,0.75,delivery,credit card,F,TRUE,1686,noon,FALSE,FALSE,15.27235154,very long,24/1/2024,Wednesday,4
alpha,alpha034531,24/1/2024 12:04:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,delivery,credit card,F,TRUE,1686,noon,FALSE,FALSE,15.27235154,very long,24/1/2024,Wednesday,4
alpha,alpha034532,24/1/2024 12:05:00,coffee,Latte,0.5,65,27.95,1,65,37.05,0.57,to go,credit card,F,FALSE,,noon,FALSE,FALSE,7.666297083,moderate,24/1/2024,Wednesday,4
alpha,alpha034533,24/1/2024 12:16:00,coffee,Mocha Cold Brew,0.25,165,79.2,1,165,85.8,0.52,delivery,cash,M,FALSE,,noon,FALSE,FALSE,3.352402105,short,24/1/2024,Wednesday,4
